obra_id,url,titulo,autor,soporte,img_url
74ad8a65-8897-4059-9a1f-9e552342b035,https://www.museodelprado.es/coleccion/obra-de-arte/el-paso-del-mar-rojo/74ad8a65-8897-4059-9a1f-9e552342b035,El paso del mar Rojo,"March, Esteban",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/74/74ad/74ad8a65-8897-4059-9a1f-9e552342b035/0fd4e29e-ae12-450f-8dee-4d15dd2333fe_268.jpg
872984ae-d233-43c0-860a-3d0fa9a0185c,https://www.museodelprado.es/coleccion/obra-de-arte/cabeza-de-san-juan-bautista/872984ae-d233-43c0-860a-3d0fa9a0185c,Cabeza de san Juan Bautista,"Murillo, Bartolomé Esteban",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/87/8729/872984ae-d233-43c0-860a-3d0fa9a0185c/c5d35f57-ec4f-49f4-ad32-25b940fd1378_268.jpg
c46cd220-9dc3-45ef-b56a-1000c88f5c9b,https://www.museodelprado.es/coleccion/obra-de-arte/san-francisco-de-paula/c46cd220-9dc3-45ef-b56a-1000c88f5c9b,San Francisco de Paula,"Murillo, Bartolomé Esteban",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/c4/c46c/c46cd220-9dc3-45ef-b56a-1000c88f5c9b/f798df5e-67cc-4c0e-91b1-a895f4405a81_268.jpg
d680ec37-9bdc-4575-97c4-ff1c2489fcb9,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/d680ec37-9bdc-4575-97c4-ff1c2489fcb9,Paisaje,"Murillo, Bartolomé Esteban",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/d6/d680/d680ec37-9bdc-4575-97c4-ff1c2489fcb9/28504b43-b7b5-458f-9bb0-ea3ff4967114_268.jpg
6d8b71a3-d54b-4fe3-b901-d8f4759f83a6,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/6d8b71a3-d54b-4fe3-b901-d8f4759f83a6,Paisaje,"Murillo, Bartolomé Esteban",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/6d/6d8b/6d8b71a3-d54b-4fe3-b901-d8f4759f83a6/9df53fab-df42-4d3a-867e-1ced0fe72063_268.jpg
0ae7167b-3c16-4bad-8c94-ff698f207b0c,https://www.museodelprado.es/coleccion/obra-de-arte/magdalena-penitente/0ae7167b-3c16-4bad-8c94-ff698f207b0c,Magdalena penitente,"Murillo, Bartolomé Esteban",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/0a/0ae7/0ae7167b-3c16-4bad-8c94-ff698f207b0c/945fcbce-9d96-447e-ade8-01e687ea2b06_268.jpg
bc118a19-c43b-428c-8925-52ddb8137abc,https://www.museodelprado.es/coleccion/obra-de-arte/cabeza-de-san-pablo/bc118a19-c43b-428c-8925-52ddb8137abc,Cabeza de san Pablo,"Murillo, Bartolomé Esteban",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/bc/bc11/bc118a19-c43b-428c-8925-52ddb8137abc/9b7d2968-f430-45cb-a47d-9153703b132b_268.jpg
ba23adae-21cf-483f-b499-a6324a258dd0,https://www.museodelprado.es/coleccion/obra-de-arte/partida-de-jacob-con-sus-rebaos/ba23adae-21cf-483f-b499-a6324a258dd0,Partida de Jacob con sus rebaños,"Orrente, Pedro de",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/ba/ba23/ba23adae-21cf-483f-b499-a6324a258dd0/79c74fc3-65c9-4d96-b80e-4438fa6dd2c1_268.jpg
55929f42-be73-4e96-8888-1346c24dfed1,https://www.museodelprado.es/coleccion/obra-de-arte/florero/55929f42-be73-4e96-8888-1346c24dfed1,Florero,"Pérez, Bartolomé",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/55/5592/55929f42-be73-4e96-8888-1346c24dfed1/d1204e06-3df0-44b1-bc03-85824c787716_268.jpg
2294862b-6900-470d-aff6-830bb804e831,https://www.museodelprado.es/coleccion/obra-de-arte/florero/2294862b-6900-470d-aff6-830bb804e831,Florero,"Pérez, Bartolomé",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/22/2294/2294862b-6900-470d-aff6-830bb804e831/3c696066-c22c-43c5-81c9-8beaeda97ab3_268.jpg
