"exito","area","tam_cat","orientacion","soporte_grp","sop_montaje","tecnica","tipo_autor","serie","fecha_est","fecha_ancho","tema"
"0",8505,"mediano","vertical","Lienzo","0","oleo","hombre","0",1690,19,"religioso"
"0",19588,"grande","horizontal","Lienzo","0","oleo","hombre","0",1700,39,"religioso"
"0",63440,"grande","vertical","Lienzo","0","oleo","hombre","0",1700,39,"religioso"
"0",2193,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1700,39,"religioso"
"0",10237.5,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1700,39,"retrato_corte"
"0",81263,"grande","horizontal","Lienzo","0","oleo","hombre","0",1700,39,"religioso"
"0",17250,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1700,39,"religioso"
"0",19588,"grande","horizontal","Lienzo","0","oleo","hombre","0",1700,39,"religioso"
"0",1645,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1716,69,"paisaje_lugares"
"0",7050,"mediano","vertical","Lienzo","0","oleo","hombre","0",1700,39,"religioso"
"0",29887,"grande","horizontal","Lienzo","0","oleo","hombre","0",1700,39,"religioso"
"0",1180.3,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1724,85,"paisaje_lugares"
"0",118320,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1716,69,"mitologia"
"0",900,"pequeno","cuadrado","Tabla/Panel","0","oleo","hombre","0",1716,69,"otros"
"0",1160,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1724,85,"paisaje_lugares"
"0",8100,"mediano","vertical","Lienzo","0","oleo","hombre","0",1686,0,"retrato_corte"
"0",15504,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1687,2,"mitologia"
"0",40488,"grande","horizontal","Lienzo","0","oleo","hombre","0",1688,1,"religioso"
"0",13260,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1692,0,"otros"
"0",15708,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1692,0,"historia_alegoria"
"0",23628,"grande","vertical","Lienzo","0","oleo","hombre","0",1692,0,"religioso"
"0",14910,"mediano","vertical","Lienzo","0","oleo","hombre","0",1693,12,"religioso"
"0",11690,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1688,0,"paisaje_lugares"
"0",11690,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1688,0,"vida_cotidiana"
"0",16023,"mediano","vertical","Lienzo","0","oleo","hombre","0",1688,0,"religioso"
"0",39960,"grande","vertical","Lienzo","0","oleo","hombre","0",1688,0,"mitologia"
"0",6660,"mediano","vertical","Lienzo","0","oleo","hombre","0",1844,311,"retrato_corte"
"0",4941,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1693,0,"retrato_corte"
"0",3672,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1693,0,"retrato_corte"
"0",4864,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1689,0,"religioso"
"0",2376,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1690,2,"bodegon_floral"
"0",4712,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1691,4,"vida_cotidiana"
"0",2376,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1690,2,"bodegon_floral"
"0",9384,"mediano","vertical","Lienzo","0","oleo","hombre","0",1694,0,"retrato_corte"
"0",49266,"grande","vertical","Lienzo","0","oleo","varios","0",1694,0,"vida_cotidiana"
"0",10384,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1694,0,"retrato_corte"
"0",49608,"grande","vertical","Lienzo","0","oleo","hombre","0",1694,0,"vida_cotidiana"
"0",6510,"mediano","vertical","Lienzo","0","oleo","hombre","0",1694,0,"retrato_corte"
"0",5460,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1845,310,"religioso"
"0",4941,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1692,4,"otros"
"0",5005,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1695,0,"bodegon_floral"
"1",27219,"grande","vertical","Lienzo","0","oleo","anonimo","0",1695,0,"religioso"
"0",72080,"grande","horizontal","Lienzo","0","oleo","hombre","0",1691,0,"religioso"
"0",72080,"grande","horizontal","Lienzo","0","oleo","hombre","0",1691,0,"religioso"
"0",73128,"grande","horizontal","Lienzo","0","oleo","hombre","0",1691,0,"religioso"
"0",22568,"grande","vertical","Lienzo","0","oleo","anonimo","0",1695,0,"retrato_corte"
"0",17793.75,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1696,0,"religioso"
"0",18915,"grande","horizontal","Lienzo","0","oleo","hombre","0",1696,0,"religioso"
"0",8904,"mediano","horizontal","Lienzo","0","oleo","hombre","1",1692,1,"religioso"
"1",16377,"mediano","vertical","Lienzo","0","oleo","hombre","0",1697,0,"religioso"
"0",2940000,"grande","horizontal","Mural","0","otras","hombre","0",1697,0,"otros"
"0",8517,"mediano","horizontal","Lienzo","0","oleo","hombre","1",1692,1,"religioso"
"0",27404,"grande","vertical","Lienzo","0","oleo","hombre","1",1697,0,"mitologia"
"0",1862,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1697,0,"religioso"
"0",2976,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1697,0,"religioso"
"1",18421,"grande","vertical","Lienzo","0","oleo","varios","0",1697,0,"mitologia"
"0",5184,"mediano","vertical","Lienzo","0","oleo","hombre","0",1697,0,"religioso"
"0",80605,"grande","horizontal","Lienzo","0","oleo","hombre","0",1697,0,"paisaje_lugares"
"0",5467,"mediano","vertical","Lienzo","0","oleo","hombre","0",1697,0,"religioso"
"0",44929,"grande","vertical","Lienzo","0","oleo","hombre","0",1693,0,"religioso"
"0",20962,"grande","vertical","Lienzo","0","oleo","hombre","1",1697,0,"otros"
"0",17487,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1693,0,"religioso"
"0",1701,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1406,610,"religioso"
"0",45000,"grande","vertical","Lienzo","0","oleo","hombre","0",1693,0,"religioso"
"0",3696,"pequeno","vertical","Lienzo","0","oleo","hombre","1",1693,0,"retrato_corte"
"0",88445,"grande","horizontal","Lienzo","0","oleo","hombre","0",1695,2,"religioso"
"0",90000,"grande","horizontal","Lienzo","0","oleo","hombre","0",1695,2,"religioso"
"0",7920,"mediano","vertical","Lienzo","0","oleo","hombre","0",1694,0,"religioso"
"0",344760,"grande","horizontal","Lienzo","0","oleo","hombre","0",1693,0,"religioso"
"0",5014.2,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1698,0,"religioso"
"0",4985.68,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1694,1,"retrato_corte"
"0",11880,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1695,2,"religioso"
"0",10044,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1695,2,"religioso"
"0",14700,"mediano","vertical","Lienzo","0","oleo","hombre","0",1695,2,"religioso"
"0",28112,"grande","vertical","Lienzo","0","oleo","hombre","0",1695,2,"religioso"
"0",10920,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1695,2,"religioso"
"0",8932,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1695,2,"vida_cotidiana"
"0",13490,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1695,2,"religioso"
"0",15100,"mediano","vertical","Lienzo","0","oleo","hombre","0",1697,6,"bodegon_floral"
"0",31605,"grande","horizontal","Lienzo","0","oleo","hombre","0",1696,1,"religioso"
"0",15100,"mediano","vertical","Lienzo","0","oleo","hombre","0",1697,6,"bodegon_floral"
"1",39680,"grande","vertical","Lienzo","0","oleo","hombre","1",1700,0,"paisaje_lugares"
"0",374,"pequeno","horizontal","Tabla/Panel","0","oleo","anonimo","0",1700,0,"paisaje_lugares"
"0",352,"pequeno","vertical","Metal","0","oleo","anonimo","0",1700,0,"otros"
"0",4860,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1700,0,"religioso"
"0",7008,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1700,0,"caza_animales"
"0",28764,"grande","vertical","Lienzo","0","oleo","anonimo","0",1700,0,"retrato_corte"
"1",38376,"grande","vertical","Lienzo","0","oleo","hombre","1",1700,0,"otros"
"1",39360,"grande","vertical","Lienzo","0","oleo","hombre","1",1700,0,"otros"
"1",117838,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1700,0,"religioso"
"0",19458,"grande","vertical","Lienzo","0","oleo","hombre","1",1700,0,"religioso"
"0",19040,"grande","vertical","Lienzo","0","oleo","hombre","1",1700,0,"religioso"
"0",73441,"grande","cuadrado","Lienzo","0","oleo","anonimo","1",1700,0,"vida_cotidiana"
"0",73168,"grande","vertical","Lienzo","0","oleo","anonimo","1",1700,0,"religioso"
"0",28012,"grande","vertical","Lienzo","0","oleo","hombre","0",1700,0,"religioso"
"0",72490.5,"grande","vertical","Lienzo","0","oleo","anonimo","1",1700,0,"vida_cotidiana"
"0",72900,"grande","cuadrado","Lienzo","0","oleo","anonimo","1",1700,0,"religioso"
"0",3630,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1700,0,"religioso"
"0",15008,"mediano","horizontal","Lienzo","0","oleo","anonimo","0",1700,0,"otros"
"0",35372.19,"grande","vertical","Lienzo","0","oleo","hombre","1",1700,0,"mitologia"
"0",2142,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1700,0,"religioso"
"0",22880,"grande","vertical","Lienzo","0","oleo","hombre","1",1700,0,"retrato_corte"
"0",4774,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1700,0,"religioso"
"0",26622,"grande","horizontal","Lienzo","0","oleo","hombre","0",1700,0,"religioso"
"0",17712,"mediano","vertical","Lienzo","0","oleo","hombre","0",1700,9,"religioso"
"1",78192,"grande","horizontal","Lienzo","0","oleo","hombre","0",1696,1,"otros"
"0",44400,"grande","horizontal","Lienzo","0","oleo","hombre","0",1700,0,"vida_cotidiana"
"0",2666,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1700,0,"bodegon_floral"
"0",46428,"grande","vertical","Lienzo","0","oleo","hombre","0",1697,2,"vida_cotidiana"
"0",9006,"mediano","vertical","Lienzo","0","oleo","hombre","1",1696,1,"historia_alegoria"
"0",5022,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1701,0,"retrato_corte"
"0",54404,"grande","horizontal","Lienzo","0","oleo","hombre","1",1697,0,"religioso"
"0",17052,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1697,0,"religioso"
"0",30975,"grande","vertical","Lienzo","0","oleo","hombre","0",1697,0,"religioso"
"0",5002,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1700,5,"religioso"
"0",20384,"grande","vertical","Lienzo","0","oleo","hombre","0",1698,3,"mitologia"
"0",13104,"mediano","vertical","Lienzo","0","oleo","hombre","0",1702,0,"religioso"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Tabla/Panel","0","otras","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",23861,"grande","vertical","Lienzo","0","oleo","hombre","1",1700,3,"mitologia"
"0",4650,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1703,0,"retrato_corte"
"0",28591.75,"grande","vertical","Lienzo","0","oleo","hombre","0",1700,1,"religioso"
"0",20293,"grande","vertical","Lienzo","0","oleo","hombre","1",1700,3,"otros"
"0",28000,"grande","vertical","Lienzo","0","oleo","hombre","0",1700,0,"retrato_corte"
"0",5141,"mediano","vertical","Otros","1","mixta","varios","1",1698,0,"historia_alegoria"
"0",9360,"mediano","vertical","Metal","0","oleo","hombre","0",1702,5,"otros"
"0",4403,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1715,30,"otros"
"0",1184,"pequeno","horizontal","Lienzo","0","oleo","hombre","1",1716,33,"retrato_corte"
"0",5146,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1701,2,"religioso"
"0",2726,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1703,6,"vida_cotidiana"
"0",22165,"grande","vertical","Lienzo","0","oleo","hombre","0",1701,2,"religioso"
"0",27406,"grande","vertical","Lienzo","0","oleo","varios","0",1705,0,"religioso"
"0",2760,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1701,0,"retrato_corte"
"0",2552,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1710,19,"retrato_corte"
"0",11830,"mediano","vertical","Lienzo","0","oleo","hombre","0",1701,0,"retrato_corte"
"0",9135,"mediano","vertical","Lienzo","0","oleo","hombre","1",1725,50,"paisaje_lugares"
"0",7704,"mediano","vertical","Lienzo","0","oleo","hombre","0",1720,40,"religioso"
"1",35462,"grande","vertical","Lienzo","0","oleo","hombre","0",1701,0,"otros"
"0",60976,"grande","vertical","Lienzo","0","oleo","hombre","0",1710,19,"religioso"
"0",4118,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1710,19,"religioso"
"0",2714,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1710,19,"religioso"
"0",4960,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1710,19,"retrato_corte"
"0",5280,"mediano","vertical","Lienzo","0","oleo","hombre","1",1710,19,"otros"
"0",4960,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1710,19,"retrato_corte"
"0",3844.75,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1717,32,"paisaje_lugares"
"0",22680,"grande","vertical","Lienzo","0","oleo","hombre","1",1713,24,"religioso"
"0",1184,"pequeno","horizontal","Lienzo","0","oleo","hombre","1",1717,32,"paisaje_lugares"
"0",8505,"mediano","vertical","Lienzo","0","oleo","hombre","0",1717,32,"retrato_corte"
"0",3795,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1710,19,"retrato_corte"
"0",18696,"grande","vertical","Lienzo","0","oleo","hombre","0",1717,32,"paisaje_lugares"
"1",14496,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1717,32,"proceso_obra"
"0",1230,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1726,49,"paisaje_lugares"
"0",1702,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1726,49,"paisaje_lugares"
"0",7296,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1718,34,"retrato_corte"
"0",18876,"grande","horizontal","Lienzo","0","oleo","hombre","0",1726,49,"religioso"
"0",1230,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1726,49,"paisaje_lugares"
"0",1230,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1726,49,"paisaje_lugares"
"0",1230,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1726,49,"religioso"
"0",1230,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1726,49,"paisaje_lugares"
"0",1230,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1726,49,"paisaje_lugares"
"1",260,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1726,49,"vida_cotidiana"
"1",1215,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1726,49,"paisaje_lugares"
"1",1215,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1726,49,"paisaje_lugares"
"1",1215,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1726,49,"paisaje_lugares"
"0",18799.9,"grande","horizontal","Lienzo","0","oleo","hombre","0",1726,49,"paisaje_lugares"
"0",4950,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1726,49,"otros"
"0",1634,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1726,49,"religioso"
"0",4560,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"paisaje_lugares"
"0",4440,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1726,49,"vida_cotidiana"
"0",12276,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"retrato_corte"
"0",7676,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"otros"
"1",1904,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",480,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",1998,"pequeno","horizontal","Lienzo","0","oleo","hombre","1",1750,99,"paisaje_lugares"
"0",1376,"pequeno","horizontal","Tabla/Panel","0","oleo","anonimo","0",1750,99,"paisaje_lugares"
"0",3752,"pequeno","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"religioso"
"0",1536,"pequeno","horizontal","Lienzo","0","oleo","hombre","1",1750,99,"religioso"
"0",450,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1750,99,"religioso"
"0",3024,"pequeno","horizontal","Lienzo","0","oleo","hombre","1",1750,99,"religioso"
"0",8880,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",500,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1750,99,"religioso"
"1",48094,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",500,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1750,99,"religioso"
"0",3150,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"religioso"
"0",1176,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",5120,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"retrato_corte"
"0",12375,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"1",112060,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",5135,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"0",8715,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"religioso"
"0",6786,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"0",15450,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",1739,"pequeno","vertical","Lienzo","0","oleo","hombre","1",1750,99,"vida_cotidiana"
"0",10591,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"religioso"
"0",46816,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",156046,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"1",814,"pequeno","horizontal","Metal","0","oleo","anonimo","0",1750,99,"paisaje_lugares"
"1",50400,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"1",27154.75,"grande","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"retrato_corte"
"0",118349,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"paisaje_lugares"
"0",4851,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"retrato_corte"
"0",12220,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",13824,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"0",2867,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1750,99,"otros"
"0",2880,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"0",13824,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"0",39508,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1750,99,"paisaje_lugares"
"1",61578,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1750,99,"mitologia"
"0",3286,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"religioso"
"0",7821,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",24012,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"paisaje_lugares"
"0",1152,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",16500,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"religioso"
"0",6887,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"religioso"
"0",2322,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",18513,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"mitologia"
"0",5214,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",23530,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",8400,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"otros"
"0",82474.3,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",5427,"mediano","horizontal","Lienzo","0","oleo","hombre","1",1750,99,"mitologia"
"0",9782,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",19008,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"proceso_obra"
"0",5427,"mediano","horizontal","Lienzo","0","oleo","hombre","1",1750,99,"mitologia"
"0",38425,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",9309,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"0",5916,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"otros"
"0",2937.5,"pequeno","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"otros"
"0",5124,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",101640,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"0",162450,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",4941,"pequeno","vertical","Lienzo","0","oleo","hombre","1",1750,99,"proceso_obra"
"0",5063,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",5104.5,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"0",16165,"mediano","vertical","Lienzo","0","oleo","hombre","1",1750,99,"retrato_corte"
"0",5100,"mediano","horizontal","Lienzo","0","oleo","anonimo","0",1750,99,"paisaje_lugares"
"0",4800,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1750,99,"religioso"
"0",5108.6,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"bodegon_floral"
"0",10442,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
"0",16473,"mediano","vertical","Lienzo","0","oleo","hombre","0",1750,99,"otros"
"0",19608,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",135026,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"otros"
"0",21964,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"bodegon_floral"
"0",20538,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",32782,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"paisaje_lugares"
"0",68628,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"otros"
"0",37800,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",24089,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"paisaje_lugares"
"0",23320,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",78880,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"paisaje_lugares"
"1",115101,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",5246,"mediano","horizontal","Tabla/Panel","0","otras","anonimo","1",1750,99,"religioso"
"0",15000,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",83750,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",5246,"mediano","horizontal","Tabla/Panel","0","otras","anonimo","1",1750,99,"religioso"
"0",5246,"mediano","horizontal","Tabla/Panel","0","otras","anonimo","1",1750,99,"religioso"
"0",5246,"mediano","horizontal","Tabla/Panel","0","otras","anonimo","1",1750,99,"religioso"
"0",5246,"mediano","horizontal","Tabla/Panel","0","otras","anonimo","1",1750,99,"otros"
"0",3808,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1750,99,"retrato_corte"
"0",4650,"pequeno","vertical","Tabla/Panel","0","otras","anonimo","0",1750,99,"religioso"
"0",21413,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"religioso"
"0",1809,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1750,99,"vida_cotidiana"
"0",5246,"mediano","horizontal","Tabla/Panel","0","otras","anonimo","1",1750,99,"religioso"
"0",17135,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"religioso"
"0",17168,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"religioso"
"0",17168,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"religioso"
"0",17168,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"religioso"
"0",17135,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"religioso"
"0",17135,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"religioso"
"0",1645,"pequeno","horizontal","Lienzo","0","oleo","anonimo","0",1750,99,"paisaje_lugares"
"0",17020,"mediano","vertical","Lienzo","0","oleo","anonimo","1",1750,99,"religioso"
"0",38836,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",38425,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",38425,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",38425,"grande","vertical","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",78410.5,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",78130,"grande","horizontal","Lienzo","0","oleo","hombre","0",1750,99,"caza_animales"
"0",4864,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1750,99,"retrato_corte"
